raw,pctl
189.56,0.7006738
189.55,0.7019196
189.54,0.7059064
189.53,0.7078998
189.52,0.7088965
189.51,0.709644
189.5,0.7108898
189.49,0.7121357
189.47,0.7128832
189.45,0.7176175
189.44,0.7178667
189.43,0.718365
189.42,0.7188634
189.41,0.7193617
189.4,0.7201092
189.36,0.7203584
189.35,0.7206076
189.3,0.7208568
189.22,0.7213551
189.2,0.7218534
188.92,0.7221026
188.81,0.7223518
188.8,0.7228501
188.79,0.7288303
188.78,0.7323187
188.77,0.7348104
188.76,0.7375513
188.75,0.7405414
188.74,0.7420364
188.73,0.7440298
188.72,0.7452757
188.71,0.7470199
188.7,0.7482658
188.69,0.7485149
188.68,0.7492624
188.67,0.7497608
188.66,0.7539967
188.65,0.7547442
188.64,0.7552426
188.63,0.7554918
188.62,0.7562393
188.61,0.7569868
188.6,0.757236
188.55,0.7574851
188.53,0.7577343
188.49,0.7579835
188.47,0.7582327
188.42,0.7584818
188.34,0.758731
188.01,0.7589802
188,0.7592294
187.99,0.7674521
187.98,0.7734322
187.97,0.7761731
187.96,0.7791632
187.95,0.7809074
187.94,0.7824024
187.93,0.7843958
187.92,0.7856417
187.91,0.7866384
187.9,0.7883826
187.88,0.7896284
187.87,0.7901268
187.86,0.7956086
187.85,0.7963561
187.84,0.7966053
187.82,0.7971036
187.81,0.7973528
187.8,0.797602
187.79,0.7981003
187.75,0.7983495
187.45,0.799097
187.44,0.7993462
187.28,0.7995953
187.2,0.7998445
187.19,0.8080672
187.18,0.8118048
187.17,0.8170374
187.16,0.8212734
187.15,0.8257585
187.14,0.8299944
187.13,0.8314895
187.12,0.832237
187.11,0.8329845
187.1,0.8334828
187.09,0.8344795
187.08,0.835227
187.07,0.8379679
187.06,0.8382171
187.04,0.8384663
187.03,0.8389646
187.01,0.8392138
187,0.839463
186.99,0.8397122
186.95,0.8399613
186.91,0.8407088
186.89,0.840958
186.83,0.8412072
186.76,0.8414564
186.7,0.8417055
186.58,0.8419547
186.57,0.8422039
186.4,0.8424531
186.39,0.8509249
186.38,0.8544133
186.37,0.8579018
186.36,0.861141
186.35,0.8653769
186.34,0.8676195
186.33,0.8698621
186.32,0.8716063
186.31,0.8731013
186.3,0.8745963
186.29,0.8748455
186.28,0.8758422
186.27,0.8818223
186.26,0.8825699
186.24,0.8833174
186.17,0.8838157
186.15,0.8840649
186.13,0.8850616
186.03,0.8853108
185.95,0.8855599
185.9,0.8858091
185.66,0.8860583
185.6,0.8863075
185.59,0.8962744
185.58,0.9005103
185.57,0.9042479
185.56,0.9069888
185.55,0.9099789
185.54,0.9124706
185.53,0.9147132
185.52,0.9172049
185.51,0.9186999
185.5,0.9204441
185.48,0.92169
185.47,0.9286668
185.46,0.928916
185.45,0.9296635
185.44,0.9299127
185.43,0.9301619
185.42,0.930411
185.41,0.9306602
185.4,0.9309094
185.39,0.9311586
185.37,0.9319061
185.35,0.9326536
185.27,0.9336503
185.21,0.9338995
184.8,0.9341486
184.79,0.9426205
184.78,0.947604
184.77,0.9528366
184.76,0.9545808
184.75,0.95782
184.74,0.9600626
184.73,0.9625543
184.72,0.9645477
184.71,0.9657936
184.7,0.9670394
184.69,0.9675378
184.68,0.9687836
184.67,0.9757605
184.66,0.976508
184.64,0.9777539
184.63,0.9782522
