consistency,pctl
79.95,61.28802
79.94,61.34409
79.93,61.43354
79.92,61.43479
79.91,61.46967
79.9,61.46992
79.89,61.4769
79.88,61.59226
79.87,61.62192
79.86,61.63313
79.85,61.63437
79.84,61.63886
79.83,61.71959
79.82,61.80381
79.81,61.8514
79.8,61.85639
79.79,61.95182
79.78,61.95581
79.77,62.08114
79.76,62.12051
79.75,62.12599
79.74,62.23339
79.73,62.24161
79.72,62.32832
79.71,62.33231
79.7,62.38762
79.69,62.41653
79.68,62.4554
79.67,62.54709
79.66,62.60814
79.65,62.62982
79.64,62.64028
79.63,62.67318
79.62,62.67691
79.61,62.72226
79.6,62.79502
79.59,62.82492
79.57,63.07285
79.56,63.0736
79.55,63.0883
79.54,63.09478
79.53,63.1319
79.52,63.15906
79.51,63.21263
79.5,63.25375
79.49,63.34719
79.48,63.44835
79.46,63.53706
79.45,63.56173
79.44,63.60259
79.43,63.6158
79.42,63.71995
79.41,63.78872
79.4,63.79246
79.39,63.84553
79.38,63.85226
79.37,63.89312
79.36,63.96538
79.35,63.96962
79.34,63.98382
79.33,64.03366
79.32,64.09172
79.31,64.11763
79.3,64.16946
79.29,64.21032
79.28,64.31298
79.27,64.36257
79.26,64.42187
79.25,64.42312
79.24,64.42611
79.23,64.47245
79.22,64.4732
79.2,64.47868
79.19,64.48317
79.18,64.54695
79.17,64.61548
79.16,64.71216
79.15,64.758
79.14,64.7732
79.13,64.79962
79.12,64.84197
79.11,64.8492
79.1,64.86515
79.09,64.90277
79.08,64.90327
79.07,64.94189
79.06,65.01764
79.05,65.11183
79.04,65.14597
79.03,65.14621
79.02,65.25261
79.01,65.38716
79,65.43376
78.99,65.46715
78.98,65.47986
78.97,65.52944
78.96,65.6169
78.95,65.68991
78.94,65.7684
78.93,65.76915
78.92,65.83891
78.91,65.95329
78.9,65.95727
78.89,66.00113
78.88,66.05121
78.86,66.08759
78.85,66.11749
78.84,66.12247
78.83,66.12322
78.82,66.16234
78.81,66.25653
78.8,66.2964
78.79,66.32405
78.78,66.36542
78.76,66.38012
78.75,66.42896
78.74,66.48004
78.73,66.49449
78.72,66.50296
78.71,66.56077
78.7,66.62182
78.69,66.66467
78.68,66.71775
78.67,66.74142
78.66,66.85404
78.65,66.87398
78.64,66.91335
78.63,66.98262
78.62,67.03146
78.61,67.11069
78.6,67.15529
78.59,67.24475
78.58,67.26942
78.57,67.31003
78.56,67.36385
78.55,67.4092
78.54,67.45031
78.53,67.48221
78.52,67.53105
78.51,67.55596
78.5,67.56842
78.49,67.5749
78.48,67.6945
78.47,67.69675
78.46,67.70372
78.45,67.75007
78.44,67.81461
78.43,67.82931
78.42,67.89384
78.41,67.91079
78.4,67.95165
78.39,68.02989
78.38,68.07848
78.36,68.09044
78.35,68.20307
78.34,68.27408
78.33,68.27458
78.32,68.32068
78.31,68.35406
78.3,68.36279
78.29,68.37749
78.28,68.42059
78.27,68.42383
78.26,68.47716
78.25,68.50058
78.24,68.55166
78.23,68.66279
78.22,68.71836
78.21,68.76022
78.2,68.76769
78.19,68.79809
78.18,68.82301
78.17,68.84867
78.16,68.86163
78.15,68.9005
78.14,68.95457
78.13,68.96778
78.12,68.97326
78.11,69.0059
78.1,69.04153
78.09,69.04826
78.08,69.1858
78.07,69.20125
78.06,69.26305
78.05,69.29818
78.04,69.33431
78.03,69.37343
78.02,69.38514
78.01,69.40757
78,69.48282
77.99,69.49453
77.98,69.59719
77.97,69.65774
77.96,69.67717
77.94,69.67742
77.92,69.70458
77.91,69.78531
77.9,69.82618
77.89,69.84063
77.88,69.86779
77.87,69.86854
77.86,69.92709
77.85,69.95874
77.84,69.96472
77.83,70.03573
77.82,70.2251
77.81,70.2403
77.8,70.28939
77.79,70.37585
77.78,70.39653
77.77,70.49546
77.76,70.53183
77.75,70.54205
77.74,70.55451
77.73,70.59911
77.72,70.63873
77.71,70.64197
77.7,70.67486
77.69,70.70576
77.68,70.71996
77.67,70.72071
77.66,70.76656
77.65,70.87295
77.64,70.90983
77.63,71.04762
77.62,71.05011
77.61,71.07503
77.6,71.13309
77.59,71.1737
77.58,71.18018
77.57,71.20261
77.56,71.3115
77.55,71.32296
77.54,71.37279
77.53,71.37852
77.52,71.38301
77.51,71.41565
77.5,71.48891
77.49,71.54397
77.48,71.56765
77.47,71.58035
77.46,71.58484
77.45,71.59032
77.44,71.61474
77.43,71.64987
77.42,71.66881
77.41,71.72313
77.4,71.78243
77.39,71.78443
77.38,71.78492
77.37,71.80212
77.36,71.85768
77.35,71.88459
77.34,71.89082
77.33,71.92845
77.32,71.95486
77.31,72.07372
77.3,72.0792
77.29,72.11383
77.28,72.11707
77.27,72.13127
77.26,72.21151
77.25,72.24066
77.24,72.2454
77.23,72.26059
77.22,72.36649
77.21,72.37845
77.2,72.44199
77.19,72.51027
77.18,72.51276
77.17,72.59723
77.16,72.63734
77.15,72.65827
77.14,72.65952
77.13,72.66002
77.12,72.80279
77.11,72.8175
77.1,72.84989
77.09,72.85288
77.08,72.88602
77.07,72.95878
77.06,73.03752
77.05,73.07564
77.04,73.17307
77.03,73.21567
77.02,73.22589
77.01,73.23436
77,73.25131
76.99,73.25679
76.98,73.29865
76.97,73.32905
76.96,73.39682
76.95,73.43096
76.94,73.44566
76.93,73.4494
76.92,73.49649
76.91,73.51518
76.9,73.55829
76.89,73.59292
76.88,73.59541
76.87,73.59566
76.86,73.60937
76.85,73.61111
76.84,73.66742
76.83,73.66942
76.82,73.70929
76.81,73.85854
76.8,73.89367
76.79,73.89666
76.78,73.90638
76.77,73.92856
76.76,73.98362
76.75,74.03944
76.74,74.06137
76.73,74.06809
76.72,74.11594
76.71,74.14185
76.7,74.16477
76.69,74.21486
76.68,74.22582
76.67,74.26444
76.66,74.42317
76.65,74.45157
76.64,74.47948
76.63,74.51112
76.62,74.55872
76.61,74.77001
76.6,74.77126
76.59,74.77325
76.58,74.80789
76.57,74.81337
76.56,74.81362
76.55,74.83654
76.54,74.89136
76.53,74.90432
76.52,74.91927
76.51,74.95739
76.5,74.96761
76.49,75.02417
76.47,75.02467
76.46,75.06678
76.45,75.10091
76.44,75.14253
76.43,75.17891
76.42,75.28306
76.41,75.28331
76.4,75.28954
76.39,75.29203
76.38,75.34809
76.37,75.39718
76.36,75.40192
76.35,75.44751
76.34,75.48539
76.33,75.53846
76.32,75.61496
76.31,75.65657
76.3,75.67003
76.29,75.74478
76.28,75.82327
76.27,75.89428
76.26,75.91147
76.24,75.95209
76.23,75.95508
76.22,75.96629
76.21,75.96729
76.2,75.9795
76.19,75.98398
76.18,75.98498
76.17,76.05599
76.16,76.09736
76.15,76.09786
76.14,76.0996
76.13,76.10533
76.12,76.15791
76.11,76.18507
76.1,76.22742
76.09,76.25458
76.08,76.27053
76.07,76.27502
76.06,76.3408
76.05,76.41954
76.04,76.4599
76.03,76.54039
76.02,76.55185
76.01,76.6104
76,76.6403
75.99,76.69861
75.98,76.71007
75.97,76.71306
75.96,76.71356
75.95,76.71531
75.94,76.72029
75.93,76.75492
75.92,76.81049
75.91,76.82021
75.89,76.8232
75.88,76.82345
75.87,76.86929
75.86,76.91464
75.85,76.92187
75.84,76.98641
75.83,76.99338
75.82,77.01406
75.81,77.01979
75.8,77.06788
75.79,77.11373
75.78,77.12345
75.77,77.23956
75.76,77.27395
75.75,77.27794
75.74,77.27943
75.73,77.2904
75.72,77.30784
75.71,77.3335
75.7,77.43317
75.69,77.43342
75.68,77.43492
75.67,77.45734
75.66,77.49497
75.65,77.59987
75.64,77.64023
75.63,77.64073
75.62,77.67761
75.61,77.6948
75.6,77.71349
75.59,77.79323
75.58,77.80892
75.57,77.87122
75.56,77.91457
75.55,77.9218
75.54,77.96092
75.53,77.96466
75.52,77.99531
75.51,78.0566
75.5,78.0885
75.49,78.14032
75.47,78.16474
75.46,78.30453
75.45,78.33468
75.44,78.34614
75.43,78.36109
75.42,78.43111
75.41,78.44481
75.4,78.4645
75.39,78.47123
75.38,78.47297
75.37,78.53825
75.36,78.54
75.35,78.54548
75.34,78.57538
75.33,78.60852
75.32,78.6145
75.31,78.66683
75.3,78.66732
75.29,78.66782
75.28,78.66807
75.27,78.7042
75.26,78.75678
75.25,78.78618
75.24,78.82505
75.23,78.83128
75.22,78.83377
75.21,78.88186
75.19,78.92746
75.16,78.97231
75.15,78.9763
75.14,79.0351
75.13,79.04906
75.12,79.17763
75.11,79.18436
75.1,79.19009
75.09,79.29898
75.08,79.3523
75.07,79.35753
75.06,79.35928
75.05,79.38619
75.04,79.41011
75.03,79.47415
75.02,79.50454
75.01,79.5317
75,79.53644
74.99,79.55662
74.98,79.58204
74.97,79.61343
74.96,79.65006
74.95,79.68544
74.94,79.75098
74.93,79.79807
74.92,79.80654
74.91,79.8479
74.9,79.87781
74.89,79.88703
74.88,79.89575
74.87,79.97623
74.85,79.99965
74.84,80.02581
74.83,80.07565
74.82,80.10729
74.81,80.10829
74.8,80.12499
74.78,80.12698
74.77,80.12798
74.76,80.16934
74.75,80.17656
74.73,80.19824
74.72,80.22889
74.71,80.23088
74.7,80.23188
74.69,80.33902
74.68,80.38163
74.67,80.38587
74.66,80.40082
74.65,80.45315
74.64,80.47532
74.63,80.49301
74.62,80.53587
74.61,80.53811
74.6,80.56627
74.59,80.5882
74.58,80.6034
74.57,80.61112
74.56,80.62931
74.55,80.69385
74.54,80.7215
74.53,80.7691
74.52,80.78205
74.51,80.7823
74.5,80.80572
74.49,80.85157
74.47,80.95448
74.46,80.99784
74.45,81.01727
74.44,81.08928
74.43,81.1451
74.42,81.17226
74.41,81.17276
74.4,81.19942
74.39,81.2059
74.38,81.20764
74.37,81.21113
74.36,81.22857
74.35,81.24676
74.34,81.25299
74.33,81.26445
74.32,81.27043
74.31,81.3088
74.3,81.3093
74.29,81.33148
74.28,81.39552
74.27,81.42193
74.26,81.43588
74.25,81.4466
74.24,81.48098
74.23,81.4897
74.22,81.49269
74.21,81.52608
74.2,81.5672
74.19,81.57791
74.18,81.61778
74.17,81.68854
74.16,81.7162
74.15,81.74934
74.14,81.79594
74.13,81.88564
74.12,81.89685
74.11,81.8971
74.1,81.89959
74.09,81.90009
74.08,81.90059
74.07,81.93149
74.06,81.95018
74.05,81.96762
74.04,81.96961
74.03,81.98705
74.02,81.9878
74.01,82.05558
74,82.05906
73.99,82.07252
73.98,82.1094
73.97,82.15774
73.96,82.17667
73.95,82.19461
73.94,82.21206
73.93,82.22327
73.92,82.24221
73.91,82.29927
73.9,82.33041
73.89,82.33739
73.88,82.36754
73.87,82.39769
73.86,82.48889
73.85,82.49088
73.83,82.50508
73.82,82.5148
73.81,82.51605
73.8,82.5452
73.79,82.58457
73.78,82.60774
73.77,82.66082
73.76,82.67527
73.75,82.67925
73.73,82.68075
73.72,82.72436
73.71,82.757
73.7,82.76397
73.69,82.79313
73.68,82.85866
73.67,82.86389
73.65,82.94338
73.64,82.9506
73.63,82.97104
73.62,83.04977
73.61,83.05227
73.6,83.05949
73.59,83.08466
73.58,83.10634
73.57,83.13101
73.56,83.133
73.55,83.13449
73.54,83.22494
73.53,83.25933
73.52,83.28101
73.51,83.2997
73.5,83.36996
73.49,83.3732
73.48,83.38068
73.47,83.40086
73.46,83.46739
73.45,83.47362
73.44,83.52744
73.43,83.53466
73.42,83.58151
73.41,83.6144
73.4,83.6149
73.39,83.64256
73.38,83.68741
73.37,83.71606
73.36,83.73176
73.35,83.77487
73.34,83.78309
73.33,83.81125
73.32,83.81822
73.31,83.82993
73.3,83.83268
73.28,83.83367
73.24,83.94231
73.23,83.94306
73.22,83.94804
73.21,83.95377
73.2,83.95975
73.19,83.96897
73.18,83.98143
73.17,83.99912
73.16,84.00137
73.15,84.02728
73.14,84.03176
73.13,84.06167
73.12,84.0664
73.11,84.09929
73.1,84.12595
73.09,84.13592
73.08,84.16831
73.07,84.17653
73.06,84.19896
73.05,84.20942
73.04,84.25876
73.03,84.27346
73.02,84.28517
73.01,84.28742
73,84.30386
72.99,84.34796
72.98,84.37836
72.97,84.40702
72.96,84.43019
72.95,84.45112
72.94,84.45411
72.93,84.45611
72.92,84.46084
72.91,84.52139
72.9,84.5478
72.89,84.61757
72.88,84.61981
72.87,84.65594
72.86,84.66043
72.85,84.66167
72.84,84.69531
72.83,84.7292
72.82,84.74116
72.81,84.7434
72.8,84.76533
72.79,84.78003
72.78,84.81367
72.77,84.82413
72.76,84.85653
72.75,84.91085
72.74,84.92056
72.73,84.93178
72.72,85.02522
72.71,85.03718
72.7,85.04341
72.69,85.06359
72.68,85.07804
72.67,85.10645
72.65,85.11467
72.64,85.12015
72.63,85.13062
72.62,85.17298
72.61,85.25769
72.6,85.26442
72.59,85.27389
72.58,85.3155
72.57,85.32098
72.56,85.37879
72.55,85.37979
72.54,85.4052
72.52,85.4062
72.5,85.4224
72.49,85.43585
72.48,85.48992
72.47,85.53228
72.46,85.53328
72.45,85.53453
72.44,85.55471
72.43,85.57215
72.42,85.62049
72.41,85.66733
72.4,85.66858
72.39,85.72689
72.38,85.72739
72.37,85.77847
72.36,85.78469
72.35,85.80936
72.34,85.81185
72.33,85.81484
72.32,85.81684
72.31,85.81908
72.3,85.84948
72.29,85.85122
72.28,85.88511
72.27,85.89109
72.26,85.90704
72.25,85.92797
72.24,86.02166
72.23,86.05854
72.22,86.06776
72.21,86.07224
72.2,86.08769
72.19,86.09591
72.18,86.10015
72.17,86.10787
72.16,86.12531
72.15,86.20056
72.14,86.22698
72.13,86.23121
72.12,86.25738
72.11,86.26934
72.1,86.33013
72.09,86.35181
72.08,86.35281
72.07,86.35505
72.06,86.36552
72.05,86.39841
72.04,86.42906
72.03,86.43105
72.02,86.445
72.01,86.44525
72,86.45248
71.99,86.47939
71.98,86.48362
71.97,86.49384
71.96,86.50057
71.95,86.51452
71.93,86.53919
71.92,86.55962
71.91,86.55987
71.9,86.57034
71.89,86.63961
71.88,86.65032
71.87,86.68371
71.85,86.71261
71.84,86.73529
71.83,86.78936
71.82,86.79434
71.81,86.80207
71.8,86.81901
71.79,86.82499
71.78,86.83147
71.77,86.8529
71.75,86.89077
71.74,86.89127
71.73,86.92167
71.72,86.94235
71.71,86.99817
71.69,87.01536
71.68,87.04252
71.67,87.04451
71.66,87.09111
71.65,87.14069
71.64,87.14294
71.63,87.14443
71.62,87.16162
71.61,87.16237
71.6,87.16611
71.59,87.19177
71.58,87.21819
71.57,87.2598
71.56,87.27873
71.55,87.31212
71.54,87.31437
71.53,87.35075
71.52,87.36869
71.51,87.36943
71.5,87.37242
71.49,87.3789
71.48,87.43671
71.47,87.44817
71.46,87.48231
71.45,87.50673
71.44,87.51545
71.43,87.54834
71.42,87.59792
71.41,87.60216
71.39,87.61138
71.38,87.61337
71.37,87.62309
71.36,87.64776
71.35,87.65922
71.34,87.65947
71.33,87.70856
71.32,87.71304
71.31,87.71578
71.3,87.72625
71.29,87.73073
71.28,87.73123
71.27,87.74494
71.26,87.74818
71.25,87.74843
71.24,87.76014
71.23,87.76039
71.22,87.78231
71.21,87.82268
71.2,87.8299
71.19,87.83265
71.18,87.86379
71.17,87.88049
71.16,87.88198
71.15,87.8902
71.13,87.89095
71.12,87.92185
71.11,87.92235
71.1,87.96321
71.09,87.9677
71.08,87.97268
71.07,87.99785
71.06,88.0417
71.05,88.04693
71.04,88.05316
71.03,88.05391
71.02,88.10624
71.01,88.18996
70.99,88.19145
70.98,88.24129
70.97,88.24179
70.96,88.25051
70.95,88.26621
70.94,88.29362
70.93,88.30408
70.92,88.3275
70.91,88.34644
70.9,88.3746
70.89,88.40475
70.88,88.43515
70.87,88.48124
70.86,88.48324
70.85,88.50965
70.84,88.52834
70.83,88.53182
70.82,88.56148
70.81,88.57668
70.8,88.57792
70.79,88.57817
70.78,88.63498
70.77,88.65018
70.76,88.65541
70.75,88.67659
70.73,88.67859
70.72,88.69752
70.71,88.70948
70.69,88.73789
70.68,88.77302
70.67,88.8256
70.66,88.82585
70.65,88.85924
70.64,88.86148
70.63,88.86198
70.62,88.86422
70.61,88.86771
70.6,88.87718
70.59,88.89636
70.58,88.91605
70.57,88.92004
70.56,88.92527
70.55,88.94545
70.54,88.95193
70.51,88.95243
70.5,88.9766
70.49,88.99379
70.48,89.02843
70.47,89.03889
70.46,89.05484
70.45,89.08897
70.44,89.08972
70.43,89.10193
70.42,89.10368
70.41,89.13333
70.4,89.13482
70.39,89.14329
70.38,89.15376
70.37,89.15476
70.36,89.15625
70.35,89.15999
70.34,89.16148
70.33,89.23997
70.32,89.24496
70.31,89.24969
70.3,89.30177
70.29,89.30575
70.28,89.30775
70.27,89.30924
70.26,89.31796
70.25,89.34438
70.24,89.34687
70.23,89.35983
70.22,89.40517
70.21,89.40941
70.2,89.43607
70.19,89.44903
70.18,89.48665
70.17,89.49139
70.16,89.50011
70.15,89.50634
70.13,89.50758
70.12,89.50933
70.11,89.52926
70.1,89.54172
70.09,89.54396
70.08,89.54745
70.07,89.55792
70.06,89.57885
70.05,89.58333
70.04,89.60501
70.03,89.63491
70.02,89.64588
70.01,89.64812
70,89.7433
69.99,89.74405
69.98,89.75352
69.97,89.76025
69.96,89.81731
69.95,89.81855
69.94,89.82528
69.93,89.84596
69.92,89.84945
69.91,89.86141
69.89,89.92445
69.88,89.94588
69.87,89.9688
69.86,89.97055
69.85,89.99372
69.84,90.00369
69.83,90.00668
69.82,90.00693
69.81,90.02437
69.8,90.02512
69.79,90.03284
69.78,90.05676
69.77,90.07047
69.76,90.07196
69.75,90.07221
69.74,90.07395
69.73,90.08442
69.72,90.10485
69.71,90.12728
69.69,90.12952
69.68,90.13376
69.67,90.15743
69.66,90.20377
69.65,90.23816
69.64,90.23891
69.63,90.27205
69.62,90.29198
69.61,90.29447
69.6,90.29946
69.59,90.34182
69.58,90.35328
69.57,90.36374
69.56,90.39339
69.55,90.44373
69.54,90.44447
69.53,90.4512
69.52,90.45893
69.51,90.47587
69.5,90.47612
69.49,90.47761
69.48,90.49605
69.47,90.50178
69.46,90.54589
69.45,90.5708
69.44,90.5718
69.43,90.58077
69.42,90.58451
69.41,90.587
69.4,90.60544
69.39,90.61242
69.38,90.61341
69.37,90.65552
69.36,90.65851
69.35,90.65901
69.34,90.66499
69.33,90.66599
69.32,90.66998
69.31,90.68418
69.3,90.71084
69.29,90.71807
69.28,90.73052
69.27,90.73127
69.26,90.739
69.25,90.74847
69.24,90.75619
69.23,90.75843
69.22,90.80328
69.21,90.80852
69.2,90.81076
69.19,90.81126
69.18,90.83044
69.17,90.83842
69.16,90.86084
69.15,90.87704
69.14,90.9199
69.13,90.94531
69.12,90.95877
69.11,90.96176
69.1,90.9797
69.09,90.98692
69.08,90.98892
69.07,90.99415
69.06,91.01558
69.05,91.02928
69.04,91.03277
69.03,91.06491
69.02,91.10777
69.01,91.1307
69,91.13119
68.99,91.13144
68.98,91.13194
68.97,91.13244
68.96,91.15935
68.95,91.1596
68.94,91.20246
68.93,91.21218
68.92,91.21342
68.91,91.22987
68.9,91.23286
68.89,91.23385
68.88,91.23834
68.87,91.25927
68.86,91.29665
68.85,91.30786
68.84,91.3258
68.83,91.33153
68.82,91.33228
68.81,91.33676
68.8,91.34698
68.79,91.35395
68.77,91.35445
68.76,91.37962
68.75,91.37987
68.74,91.38186
68.73,91.38685
68.72,91.39332
68.71,91.39631
68.7,91.40404
68.69,91.42796
68.68,91.42871
68.66,91.4312
68.65,91.44964
68.64,91.45163
68.63,91.50147
68.62,91.51492
68.61,91.51916
68.6,91.51941
68.59,91.56102
68.58,91.56301
68.57,91.57248
68.56,91.60213
68.55,91.60338
68.54,91.60412
68.53,91.60437
68.52,91.6116
68.51,91.61359
68.5,91.61683
68.49,91.63403
68.48,91.64324
68.47,91.66193
68.46,91.66218
68.45,91.67215
68.44,91.72547
68.43,91.74316
68.42,91.75562
68.41,91.77481
68.4,91.77855
68.38,91.78776
68.37,91.82514
68.36,91.83112
68.35,91.8523
68.34,91.87423
68.33,91.89117
68.32,91.89142
68.31,91.91634
68.3,91.92057
68.29,91.95072
68.28,91.96841
68.27,91.96991
68.26,91.97963
68.25,91.98038
68.23,92.00529
68.22,92.00878
68.21,92.01775
68.2,92.04067
68.19,92.05961
68.18,92.06933
68.17,92.08079
68.16,92.1077
68.15,92.11443
68.14,92.13237
68.13,92.14608
68.12,92.15455
68.11,92.15704
68.1,92.15729
68.09,92.16227
68.08,92.16651
68.07,92.19716
68.06,92.19865
68.05,92.22706
68.04,92.2288
68.03,92.23179
68.02,92.23478
68.01,92.2425
68,92.24649
67.99,92.25646
67.98,92.26294
67.97,92.26319
67.96,92.26368
67.95,92.27789
67.92,92.27814
67.91,92.29458
67.9,92.29757
67.89,92.30031
67.88,92.30903
67.87,92.32573
67.86,92.32598
67.85,92.34242
67.84,92.3783
67.83,92.39325
67.82,92.40397
67.81,92.4097
67.8,92.41119
67.78,92.42914
67.77,92.44085
67.76,92.4563
67.75,92.48719
67.74,92.49816
67.73,92.50638
67.72,92.52482
67.71,92.54351
67.7,92.55223
67.69,92.5592
67.68,92.55945
67.67,92.56394
67.65,92.58337
67.64,92.58636
67.63,92.59484
67.62,92.60106
67.61,92.6048
67.6,92.60779
67.59,92.60854
67.58,92.60954
67.56,92.60979
67.55,92.61826
67.54,92.62822
67.53,92.64691
67.52,92.66884
67.51,92.66909
67.5,92.68155
67.49,92.68429
67.48,92.68678
67.47,92.71668
67.46,92.77499
67.45,92.77623
67.44,92.79891
67.43,92.81411
67.42,92.81735
67.41,92.83055
67.4,92.85123
67.37,92.8622
67.36,92.87939
67.35,92.88886
67.34,92.92524
67.33,92.92922
67.32,92.95564
67.31,92.97134
67.3,92.97557
67.29,92.97682
67.28,92.9813
67.27,92.99002
67.26,92.99077
67.25,92.99625
67.24,93.00323
67.23,93.02815
67.22,93.06054
67.21,93.06278
67.2,93.06303
67.19,93.06428
67.18,93.06652
67.17,93.06926
67.16,93.08795
67.15,93.08845
67.14,93.10215
67.13,93.12258
67.12,93.12458
67.11,93.14177
67.1,93.16594
67.09,93.17915
67.08,93.19684
67.07,93.19733
67.06,93.19883
67.05,93.22076
67.04,93.22798
67.02,93.22898
67.01,93.25664
67,93.26137
66.99,93.2666
66.98,93.26835
66.96,93.27084
66.94,93.27234
66.93,93.27283
66.92,93.29102
66.91,93.32092
66.9,93.32317
66.89,93.33288
66.88,93.36129
66.87,93.36702
66.86,93.36752
66.85,93.38222
66.84,93.38546
66.83,93.39692
66.82,93.39867
66.81,93.40689
66.8,93.41735
66.79,93.4201
66.78,93.42109
66.77,93.42956
66.76,93.43031
66.75,93.43056
66.74,93.4328
66.73,93.44377
66.72,93.45996
66.7,93.46121
66.69,93.48189
66.68,93.48264
66.67,93.48388
66.66,93.52699
66.65,93.53297
66.64,93.54767
66.63,93.55116
66.62,93.5686
66.61,93.58181
66.6,93.58903
66.59,93.59551
66.58,93.60199
66.57,93.60423
66.56,93.61968
66.55,93.6309
66.54,93.63563
66.53,93.64834
66.52,93.65457
66.51,93.67998
66.5,93.68173
66.49,93.68796
66.47,93.69095
66.46,93.69518
66.45,93.69718
66.44,93.69792
66.43,93.72882
66.42,93.74975
66.41,93.76171
66.4,93.76221
66.39,93.76669
66.37,93.78513
66.36,93.78887
66.35,93.79211
66.34,93.81429
66.33,93.81478
66.32,93.82425
66.31,93.825
66.3,93.82525
66.29,93.82899
66.28,93.83248
66.27,93.83273
66.26,93.83322
66.25,93.83497
66.24,93.84518
66.23,93.85241
66.22,93.85515
66.21,93.8559
66.2,93.85665
66.19,93.87608
66.18,93.8843
66.17,93.89826
66.16,93.9015
66.15,93.90299
66.14,93.90424
66.13,93.90449
66.12,93.92168
66.11,93.93538
66.1,93.9598
66.09,93.96404
66.08,93.96852
66.07,93.97176
66.06,93.98323
66.05,93.98721
66.04,93.98746
66.03,94.00939
66.01,94.01487
66,94.01761
65.99,94.02683
65.98,94.10183
65.97,94.10208
65.96,94.11329
65.95,94.12949
65.94,94.14843
65.92,94.19851
65.91,94.19976
65.89,94.203
65.88,94.20449
65.87,94.21097
65.86,94.2162
65.85,94.22941
65.83,94.25433
65.82,94.25582
65.81,94.26853
65.8,94.27227
65.78,94.28871
65.77,94.29021
65.76,94.29145
65.75,94.29369
65.74,94.3074
65.73,94.3084
65.72,94.31911
65.71,94.32559
65.7,94.34951
65.69,94.35001
65.67,94.353
65.66,94.35325
65.65,94.36571
65.63,94.36645
65.62,94.37667
65.61,94.39411
65.6,94.40931
65.59,94.41405
65.58,94.42625
65.57,94.4442
65.56,94.44943
65.55,94.45167
65.54,94.45815
65.53,94.46961
65.52,94.47036
65.51,94.47136
65.5,94.48157
65.49,94.48182
65.48,94.4893
65.47,94.49004
65.46,94.50425
65.45,94.51347
65.44,94.52792
65.43,94.53813
65.42,94.54511
65.41,94.54611
65.4,94.55657
65.39,94.57426
65.38,94.58323
65.37,94.58373
65.36,94.58398
65.35,94.59943
65.34,94.60068
65.33,94.60342
65.32,94.60441
65.31,94.61413
65.29,94.64378
65.28,94.65774
65.27,94.67194
65.26,94.67618
65.25,94.68963
65.24,94.69113
65.23,94.69137
65.19,94.69412
65.18,94.70109
65.17,94.70134
65.16,94.72576
65.15,94.72651
65.14,94.72701
65.13,94.72726
65.12,94.73149
65.11,94.73299
65.1,94.74993
65.09,94.78382
65.08,94.78756
65.07,94.79229
65.06,94.79777
65.05,94.79827
65.03,94.8045
65.02,94.805
65.01,94.85483
65,94.85732
64.99,94.87801
64.98,94.88772
64.97,94.89943
64.96,94.90242
64.95,94.90292
64.94,94.90417
64.93,94.90741
64.92,94.91713
64.91,94.9251
64.89,94.93133
64.88,94.93432
64.87,94.93581
64.86,94.94105
64.85,94.94777
64.84,94.95301
64.82,94.97668
64.81,94.99462
64.8,94.99786
64.79,95.0001
64.78,95.00533
64.77,95.00583
64.76,95.00782
64.75,95.01779
64.74,95.02477
64.73,95.02527
64.72,95.02552
64.71,95.04395
64.7,95.0447
64.69,95.07012
64.68,95.08008
64.67,95.08033
64.66,95.0893
64.65,95.08955
64.64,95.1212
64.63,95.12195
64.62,95.12394
64.61,95.12867
64.6,95.12942
64.59,95.13141
64.58,95.14063
64.57,95.14088
64.56,95.15808
64.55,95.15832
64.54,95.16306
64.53,95.17153
64.52,95.17228
64.51,95.17901
64.5,95.17975
64.49,95.19495
64.48,95.1952
64.47,95.19545
64.45,95.19994
64.44,95.20093
64.43,95.21165
64.42,95.2119
64.41,95.21215
64.4,95.23557
64.39,95.23681
64.38,95.23856
64.36,95.23931
64.35,95.25899
64.34,95.25924
64.33,95.26846
64.31,95.27843
64.3,95.28291
64.29,95.28341
64.28,95.28665
64.27,95.29985
64.26,95.30932
64.25,95.31157
64.24,95.31555
64.23,95.32901
64.22,95.35318
64.2,95.35592
64.19,95.35642
64.18,95.35716
64.17,95.35766
64.16,95.36838
64.13,95.38881
64.12,95.40027
64.11,95.41796
64.1,95.43217
64.09,95.43291
64.08,95.4374
64.07,95.43889
64.06,95.44712
64.05,95.44786
64.04,95.44811
64.03,95.4516
64.02,95.46356
64.01,95.46555
64,95.46879
63.99,95.47876
63.98,95.47926
63.97,95.47951
63.96,95.481
63.95,95.482
63.93,95.50144
63.91,95.50268
63.9,95.50916
63.89,95.50941
63.88,95.50966
63.87,95.51315
63.86,95.51539
63.85,95.51888
63.84,95.53433
63.83,95.53482
63.82,95.53956
63.81,95.55326
63.8,95.56248
63.79,95.57793
63.78,95.59562
63.77,95.59811
63.75,95.59836
63.74,95.60385
63.73,95.60908
63.72,95.63574
63.71,95.65792
63.7,95.65841
63.69,95.66165
63.68,95.66415
63.67,95.66863
63.66,95.67062
63.65,95.67511
63.64,95.67561
63.63,95.68233
63.62,95.68308
63.61,95.68333
63.6,95.70227
63.59,95.71348
63.58,95.72395
63.57,95.73466
63.56,95.75858
63.54,95.75883
63.53,95.75958
