delta,pctl
-15.77263,72.23842
-15.77338,72.24141
-15.77363,72.24265
-15.77438,72.2429
-15.77513,72.24315
-15.77513,72.24415
-15.77637,72.24515
-15.77837,72.2454
-15.77936,72.24614
-15.78111,72.25187
-15.7826,72.25835
-15.78285,72.25935
-15.7836,72.2596
-15.78509,72.25985
-15.78534,72.2601
-15.78808,72.26035
-15.78908,72.26109
-15.78958,72.26259
-15.79755,72.26608
-15.80054,72.26633
-15.80254,72.26657
-15.80303,72.26932
-15.80428,72.26957
-15.80577,72.26981
-15.80627,72.27156
-15.80652,72.27206
-15.80777,72.2728
-15.80802,72.2733
-15.80827,72.27355
-15.80827,72.2738
-15.80852,72.27405
-15.81026,72.27505
-15.81275,72.27654
-15.81325,72.27679
-15.814,72.27704
-15.81599,72.27854
-15.81674,72.27878
-15.81998,72.27978
-15.81998,72.28003
-15.82396,72.28028
-15.82446,72.28078
-15.82521,72.28153
-15.82571,72.28227
-15.8277,72.28277
-15.82845,72.28302
-15.82994,72.28352
-15.83368,72.28402
-15.83568,72.28452
-15.83717,72.28526
-15.83767,72.28551
-15.83991,72.28626
-15.84016,72.28651
-15.84365,72.28676
-15.84489,72.28726
-15.84714,72.28751
-15.85013,72.28775
-15.85063,72.288
-15.85063,72.289
-15.85212,72.2895
-15.85237,72.29025
-15.85262,72.2905
-15.85312,72.29074
-15.85362,72.29099
-15.85387,72.29448
-15.85461,72.29498
-15.85561,72.29548
-15.8571,72.29598
-15.8571,72.29648
-15.85785,72.29672
-15.86308,72.29772
-15.86383,72.29797
-15.86832,72.29822
-15.86931,72.29847
-15.86981,72.29947
-15.87006,72.30046
-15.87305,72.30669
-15.87754,72.30694
-15.87853,72.30744
-15.87978,72.30769
-15.87978,72.30794
-15.88078,72.30819
-15.88177,72.30918
-15.88352,72.30968
-15.88651,72.30993
-15.88725,72.31018
-15.889,72.31192
-15.89024,72.31217
-15.89348,72.33061
-15.89697,72.33136
-15.89722,72.33161
-15.89747,72.3331
-15.90046,72.3351
-15.9027,72.33535
-15.9032,72.3356
-15.90395,72.33584
-15.90445,72.33634
-15.90694,72.3503
-15.90719,72.35055
-15.90769,72.3508
-15.91192,72.35952
-15.91342,72.35977
-15.91441,72.36026
-15.91491,72.36051
-15.91516,72.36076
-15.91516,72.36101
-15.92015,72.36126
-15.92214,72.36201
-15.92289,72.36226
-15.92363,72.36276
-15.92413,72.3645
-15.92438,72.36599
-15.92463,72.36624
-15.92463,72.36699
-15.92912,72.36724
-15.92936,72.36774
-15.93061,72.36874
-15.93136,72.36898
-15.9351,72.36973
-15.93709,72.36998
-15.93759,72.37048
-15.94033,72.37123
-15.94282,72.37173
-15.94456,72.37198
-15.94581,72.37222
-15.9483,72.37247
-15.9493,72.37272
-15.9493,72.37297
-15.95005,72.37322
-15.95079,72.37347
-15.95428,72.37372
-15.95528,72.37397
-15.95702,72.37696
-15.95752,72.37995
-15.96051,72.3802
-15.96525,72.38045
-15.96699,72.3807
-15.96948,72.38144
-15.97123,72.38593
-15.97172,72.38618
-15.97247,72.38643
-15.97422,72.38668
-15.97571,72.38693
-15.97671,72.38717
-15.97895,72.38742
-15.97945,72.38767
-15.98094,72.38792
-15.98119,72.38842
-15.98219,72.38867
-15.98343,72.38892
-15.98368,72.38917
-15.98368,72.38942
-15.98443,72.39016
-15.98493,72.39041
-15.98543,72.39091
-15.98568,72.39116
-15.98667,72.39515
-15.98692,72.39565
-15.98792,72.3959
-15.98842,72.39614
-15.98917,72.39789
-15.98991,72.39839
-15.99066,72.39864
-15.99241,72.39889
-15.99265,72.40013
-15.9934,72.40113
-15.99465,72.40163
-15.99764,72.40188
-15.99913,72.40212
-16.00013,72.40237
-16.00063,72.40262
-16.00212,72.40287
-16.00262,72.40312
-16.00412,72.40586
-16.00461,72.40761
-16.00586,72.40786
-16.00661,72.40885
-16.00985,72.4096
-16.01035,72.40985
-16.01184,72.4101
-16.01383,72.41035
-16.01433,72.41259
-16.01558,72.41284
-16.01732,72.41309
-16.01882,72.41334
-16.01981,72.41832
-16.01981,72.41857
-16.02256,72.41882
-16.0233,72.42007
-16.0233,72.4233
-16.0253,72.42405
-16.02555,72.4243
-16.02555,72.42829
-16.02729,72.43028
-16.02978,72.43053
-16.03252,72.43078
-16.03277,72.43128
-16.03327,72.43302
-16.03352,72.43601
-16.03476,72.43651
-16.03726,72.43676
-16.039,72.44922
-16.0405,72.44997
-16.04074,72.45071
-16.04274,72.45096
-16.04722,72.45121
-16.04747,72.45146
-16.04747,72.45296
-16.04797,72.45345
-16.04897,72.4537
-16.05071,72.4542
-16.05096,72.4547
-16.05246,72.45545
-16.05295,72.45669
-16.05495,72.45744
-16.0557,72.45769
-16.05594,72.46218
-16.05694,72.46242
-16.05769,72.46292
-16.05794,72.46392
-16.05844,72.46492
-16.05869,72.46566
-16.06043,72.46591
-16.06093,72.46666
-16.06168,72.46691
-16.06417,72.46716
-16.06417,72.46741
-16.06566,72.4704
-16.06591,72.47065
-16.06641,72.47164
-16.06815,72.47214
-16.0684,72.47314
-16.06915,72.47364
-16.07089,72.47414
-16.07239,72.47439
-16.07239,72.47463
-16.07314,72.47488
-16.07413,72.47513
-16.07438,72.47538
-16.07488,72.47613
-16.07563,72.47638
-16.07613,72.47713
-16.07712,72.47738
-16.07762,72.47787
-16.07887,72.47862
-16.07937,72.48286
-16.08036,72.48311
-16.08136,72.4836
-16.0831,72.4841
-16.0841,72.4846
-16.0841,72.48485
-16.08435,72.4851
-16.08485,72.48535
-16.0856,72.4856
-16.08659,72.48585
-16.08859,72.48635
-16.08908,72.49058
-16.08908,72.49133
-16.08933,72.49158
-16.09108,72.49233
-16.09307,72.49257
-16.09482,72.49457
-16.09606,72.49482
-16.09606,72.49556
-16.09781,72.49581
-16.09805,72.49656
-16.09855,72.49681
-16.09905,72.49706
-16.10129,72.49731
-16.10154,72.49756
-16.10304,72.49781
-16.10354,72.49831
-16.10553,72.49855
-16.10777,72.50055
-16.10827,72.5008
-16.10852,72.50105
-16.10902,72.5013
-16.10927,72.50154
-16.10927,72.50179
-16.10977,72.50229
-16.11201,72.50254
-16.11226,72.50279
-16.11276,72.50304
-16.113,72.50329
-16.1155,72.50354
-16.11699,72.50379
-16.11874,72.50404
-16.11998,72.50453
-16.12222,72.50478
-16.12447,72.50578
-16.12447,72.50603
-16.12497,72.50703
-16.12497,72.50728
-16.12521,72.50827
-16.12521,72.50902
-16.12546,72.50977
-16.12621,72.51002
-16.12671,72.51027
-16.1297,72.51052
-16.1302,72.51076
-16.13045,72.51151
-16.13045,72.51226
-16.13194,72.51326
-16.13294,72.51425
-16.13294,72.515
-16.13344,72.51699
-16.13518,72.51724
-16.13568,72.51749
-16.13643,72.51774
-16.13668,72.51824
-16.13693,72.51874
-16.13742,72.51924
-16.13767,72.51973
-16.13817,72.5292
-16.13917,72.53045
-16.14066,72.53095
-16.14266,72.53145
-16.14291,72.53219
-16.14315,72.53244
-16.1439,72.53269
-16.1449,72.53294
-16.14515,72.53319
-16.1454,72.53344
-16.1459,72.53444
-16.14988,72.53468
-16.15188,72.53518
-16.15412,72.53543
-16.15437,72.53568
-16.15661,72.53668
-16.15711,72.53693
-16.15711,72.53842
-16.15761,72.53867
-16.1606,72.53917
-16.16234,72.53942
-16.16433,72.53967
-16.16433,72.54839
-16.16458,72.54864
-16.16583,72.54889
-16.16757,72.54939
-16.16782,72.54964
-16.16857,72.55013
-16.17131,72.55038
-16.17256,72.55088
-16.1738,72.55113
-16.17455,72.55138
-16.1753,72.55188
-16.17704,72.55263
-16.17879,72.55287
-16.18178,72.55337
-16.18327,72.55412
-16.18477,72.55437
-16.18526,72.55462
-16.18801,72.55487
-16.18875,72.55537
-16.19299,72.55562
-16.19648,72.55661
-16.19747,72.55686
-16.19922,72.55711
-16.19972,72.55935
-16.20096,72.5611
-16.20121,72.56135
-16.20171,72.5616
-16.20221,72.56184
-16.20296,72.56209
-16.20321,72.56259
-16.20395,72.56309
-16.2057,72.56359
-16.2062,72.56384
-16.20669,72.56409
-16.20794,72.56508
-16.20819,72.56533
-16.20943,72.56558
-16.20968,72.56708
-16.20993,72.56733
-16.21068,72.56758
-16.21417,72.56782
-16.21467,72.56807
-16.21666,72.56832
-16.22115,72.56857
-16.22189,72.56932
-16.22439,72.56957
-16.22613,72.56982
-16.22688,72.57007
-16.22862,72.57081
-16.22887,72.57206
-16.22912,72.57231
-16.23012,72.57256
-16.23086,72.57281
-16.23236,72.57306
-16.23261,72.57331
-16.23635,72.57356
-16.23684,72.5738
-16.23884,72.5743
-16.23958,72.57455
-16.24158,72.57505
-16.24407,72.5758
-16.24432,72.57605
-16.24581,72.5763
-16.2503,72.57704
-16.25304,72.57729
-16.25827,72.57779
-16.25827,72.57804
-16.25902,72.58278
-16.26326,72.58327
-16.266,72.58352
-16.2665,72.58577
-16.26724,72.58601
-16.26774,72.58626
-16.26874,72.60271
-16.26998,72.60694
-16.27073,72.60719
-16.27123,72.60744
-16.27248,72.61467
-16.27322,72.61492
-16.27422,72.61517
-16.27821,72.61567
-16.2792,72.61592
-16.28294,72.61641
-16.28668,72.61716
-16.28767,72.61915
-16.28867,72.62015
-16.28892,72.6204
-16.29166,72.62264
-16.29241,72.62364
-16.29266,72.62414
-16.2939,72.62489
-16.29739,72.62513
-16.29914,72.62563
-16.29914,72.62713
-16.29964,72.62738
-16.30063,72.62788
-16.30088,72.62812
-16.30138,72.63012
-16.30263,72.63062
-16.30312,72.63111
-16.30362,72.63236
-16.30362,72.6341
-16.30537,72.63435
-16.30611,72.6346
-16.30636,72.63485
-16.30736,72.63535
-16.30811,72.63585
-16.3091,72.6361
-16.30935,72.6366
-16.31035,72.63685
-16.31184,72.63959
-16.31284,72.66002
-16.31409,72.66052
-16.31508,72.66126
-16.31608,72.66151
-16.31807,72.66201
-16.31882,72.66251
-16.32057,72.66351
-16.32106,72.66401
-16.32156,72.66425
-16.32181,72.6645
-16.32181,72.66475
-16.32231,72.666
-16.32281,72.66675
-16.32331,72.66749
-16.3243,72.66774
-16.3243,72.66849
-16.32455,72.66899
-16.3253,72.66924
-16.32555,72.66949
-16.3263,72.67098
-16.3268,72.6812
-16.32704,72.6817
-16.32879,72.68195
-16.32954,72.6822
-16.33003,72.68319
-16.33128,72.68394
-16.33253,72.68419
-16.33278,72.68444
-16.33352,72.68519
-16.33427,72.68543
-16.33502,72.68568
-16.33701,72.68718
-16.33826,72.68743
-16.33876,72.68768
-16.34,72.68842
-16.34,72.69017
-16.34075,72.69042
-16.34125,72.69067
-16.34199,72.69141
-16.34224,72.69166
-16.34424,72.69191
-16.34449,72.69241
-16.34723,72.69266
-16.34922,72.69291
-16.34947,72.69316
-16.35221,72.69515
-16.35246,72.69565
-16.35395,72.6959
-16.3562,72.69615
-16.36018,72.6964
-16.36068,72.69665
-16.36068,72.6969
-16.36118,72.69739
-16.36268,72.69789
-16.36268,72.69814
-16.36442,72.69964
-16.36467,72.70038
-16.36841,72.70113
-16.37015,72.70138
-16.3714,72.70188
-16.3719,72.70213
-16.3719,72.70238
-16.37239,72.70263
-16.37289,72.70512
-16.37464,72.70562
-16.37489,72.70587
-16.37538,72.70661
-16.37613,72.70736
-16.37663,72.70786
-16.37663,72.70861
-16.37688,72.70886
-16.37738,72.70911
-16.37912,72.70935
-16.37962,72.7096
-16.37987,72.70985
-16.38087,72.71235
-16.38286,72.71334
-16.38386,72.71359
-16.3846,72.71384
-16.3851,72.71409
-16.39008,72.71907
-16.39058,72.71932
-16.39133,72.71957
-16.39208,72.71982
-16.39482,72.72057
-16.39582,72.72082
-16.39731,72.72107
-16.39756,72.72132
-16.39781,72.72156
-16.39806,72.72181
-16.39955,72.72206
-16.3998,72.72356
-16.4013,72.72505
-16.4018,72.7253
-16.40877,72.72555
-16.40952,72.7258
-16.41027,72.7263
-16.41126,72.72779
-16.41176,72.72829
-16.41201,72.72854
-16.41475,72.72879
-16.417,72.72954
-16.41849,72.73004
-16.41924,72.73103
-16.42073,72.73253
-16.42223,72.73278
-16.42248,72.73303
-16.42273,72.73676
-16.42298,72.73726
-16.42322,72.73751
-16.42397,72.73776
-16.42447,72.74075
-16.42522,72.741
-16.42771,72.7415
-16.42896,72.74274
-16.43145,72.74299
-16.43244,72.74324
-16.43818,72.74349
-16.43967,72.74374
-16.44241,72.74424
-16.44366,72.74449
-16.44366,72.74474
-16.4444,72.74524
-16.4459,72.74548
-16.45138,72.74573
-16.45462,72.74648
-16.45512,72.76941
-16.45562,72.77414
-16.45612,72.77439
-16.45612,72.77464
-16.45661,72.77489
-16.45686,72.77613
-16.45736,72.77638
-16.45736,72.77738
-16.45786,72.77763
-16.45836,72.77788
-16.45886,72.77813
-16.45935,72.77838
-16.45985,72.77887
-16.46035,72.77912
-16.4611,72.77937
-16.4611,72.77962
-16.46135,72.77987
-16.46235,72.78062
-16.46259,72.78087
-16.46284,72.78137
-16.46434,72.78162
-16.46558,72.78186
-16.46583,72.78236
-16.46808,72.78461
-16.46882,72.78485
-16.46907,72.78535
-16.46957,72.7856
-16.47032,72.7866
-16.47331,72.78784
-16.47356,72.78809
-16.47381,72.78834
-16.47381,72.78859
-16.47431,72.78884
-16.4753,72.78934
-16.47605,72.78959
-16.47705,72.78984
-16.4773,72.79034
-16.47829,72.79083
-16.48053,72.79108
-16.48128,72.79333
-16.48153,72.79358
-16.48178,72.79432
-16.48203,72.79482
-16.48377,72.79507
-16.48701,72.79532
-16.48726,72.79557
-16.48926,72.79632
-16.48975,72.79657
-16.49249,72.79856
-16.49274,72.79881
-16.49274,72.79906
-16.49623,72.79931
-16.49698,72.7998
-16.49748,72.80005
-16.50022,72.8008
-16.50147,72.80105
-16.50321,72.8013
-16.50321,72.8018
-16.50495,72.80255
-16.5052,72.80279
-16.50545,72.80304
-16.50645,72.80329
-16.5072,72.80354
-16.50794,72.80379
-16.50819,72.80429
-16.50819,72.80454
-16.51093,72.80554
-16.51168,72.80877
-16.51193,72.80952
-16.51218,72.80977
-16.51293,72.81276
-16.51343,72.81326
-16.51741,72.81351
-16.51841,72.81376
-16.52015,72.81401
-16.52115,72.81451
-16.52215,72.81525
-16.52539,72.81625
-16.52563,72.82148
-16.52588,72.82173
-16.52663,72.82198
-16.52713,72.82323
-16.52962,72.82348
-16.52987,72.82397
-16.52987,72.82447
-16.53112,72.82597
-16.53261,72.82696
-16.5351,72.82821
-16.5351,72.82846
-16.5356,72.82871
-16.53834,72.82896
-16.53884,72.82921
-16.53959,72.8312
-16.54108,72.83145
-16.54133,72.8317
-16.54208,72.8327
-16.54407,72.83319
-16.54457,72.83643
-16.54482,72.83693
-16.54607,72.83818
-16.54681,72.83843
-16.54756,72.83868
-16.54806,72.83917
-16.5503,72.84017
-16.55205,72.84042
-16.5523,72.84191
-16.55429,72.84216
-16.55454,72.84241
-16.55803,72.84266
-16.55877,72.84291
-16.55877,72.84316
-16.56176,72.8449
-16.56301,72.84515
-16.56525,72.8459
-16.56625,72.8469
-16.56675,72.84765
-16.567,72.84814
-16.56799,72.84839
-16.56849,72.84964
-16.56949,72.84989
-16.56949,72.85014
-16.57148,72.85039
-16.57323,72.85138
-16.57572,72.85213
-16.57696,72.85338
-16.57721,72.85437
-16.57796,72.85462
-16.57995,72.85736
-16.5802,72.85761
-16.5802,72.85786
-16.5802,72.85811
-16.58045,72.85836
-16.5827,72.85911
-16.58618,72.85936
-16.58768,72.85961
-16.58843,72.86035
-16.58868,72.86085
-16.58868,72.8611
-16.58967,72.8626
-16.59017,72.86285
-16.59167,72.86334
-16.59241,72.86359
-16.59366,72.86434
-16.5959,72.86459
-16.59715,72.86509
-16.59814,72.86534
-16.59964,72.86584
-16.60014,72.86608
-16.60089,72.86633
-16.60313,72.86708
-16.60487,72.86733
-16.60612,72.86758
-16.60637,72.86783
-16.60761,72.86833
-16.60786,72.86858
-16.60836,72.86907
-16.60861,72.86932
-16.60961,72.86957
-16.61085,72.87231
-16.61384,72.87256
-16.61434,72.87904
-16.61808,72.88004
-16.61907,72.88103
-16.62057,72.88203
-16.62206,72.88228
-16.62331,72.88303
-16.62555,72.88353
-16.62705,72.88427
-16.62904,72.88452
-16.63004,72.88477
-16.63079,72.88552
-16.63103,72.88577
-16.63103,72.88627
-16.63253,72.88652
-16.63477,72.88677
-16.63527,72.88702
-16.63602,72.88751
-16.63652,72.88801
-16.63677,72.88976
-16.63702,72.89001
-16.63851,72.89125
-16.64025,72.8915
-16.64175,72.89175
-16.642,72.8925
-16.64324,72.90172
-16.64349,72.90221
-16.64424,72.90246
-16.64449,72.90271
-16.64474,72.90545
-16.64549,72.90595
-16.64648,72.90994
-16.64823,72.91044
-16.64972,72.91069
-16.65072,72.91094
-16.65197,72.91143
-16.65271,72.91293
-16.65321,72.91318
-16.6552,72.91368
-16.6557,72.91417
-16.6562,72.91492
-16.6577,72.91517
-16.65894,72.91542
-16.65944,72.91592
-16.65969,72.91617
-16.66094,72.91642
-16.66193,72.91667
-16.66218,72.91692
-16.66517,72.91717
-16.66592,72.91741
-16.66766,72.91766
-16.66791,72.91866
-16.66891,72.91891
-16.66966,72.91916
-16.66991,72.91941
-16.66991,72.91991
-16.6704,72.92016
-16.67065,72.9204
-16.67115,72.9224
-16.67215,72.92315
-16.67339,72.92339
-16.67489,72.92464
-16.67638,72.92888
-16.67838,72.92913
-16.67888,72.93037
-16.67913,72.93511
-16.67937,72.93585
-16.67987,72.9361
-16.68137,72.93735
-16.68162,72.9376
-16.68361,72.93934
-16.68361,72.93959
-16.68511,72.93984
-16.68984,72.94208
-16.69009,72.94258
-16.69059,72.94283
-16.69059,72.94781
-16.69059,72.94831
-16.69084,72.94856
-16.69283,72.94881
-16.69383,72.94906
-16.69457,72.9513
-16.69557,72.95155
-16.69657,72.9518
-16.69682,72.95205
-16.69756,72.95255
-16.69881,72.9528
-16.69956,72.95305
-16.7018,72.9533
-16.70205,72.95354
-16.70629,72.95629
-16.70778,72.95653
-16.70803,72.95678
-16.70928,72.95703
-16.71077,72.95728
-16.71102,72.95803
-16.71227,72.95853
-16.71301,72.96027
-16.71376,72.96202
-16.71401,72.9655
-16.71476,72.966
-16.71501,72.96625
-16.716,72.96675
-16.71924,72.967
-16.71949,72.96725
-16.72049,72.96775
-16.72298,72.968
-16.72348,72.96899
-16.72423,72.96924
-16.72447,72.97099
-16.72472,72.97124
-16.72672,72.97148
-16.72846,72.97173
-16.72996,72.97198
-16.7317,72.97223
-16.73394,72.97298
-16.73469,72.97348
-16.73569,72.97373
-16.73619,72.97423
-16.73668,72.97447
-16.73818,72.97472
-16.73843,72.97497
-16.73943,72.97522
-16.74067,72.97547
-16.74067,72.97647
-16.74092,72.97672
-16.74142,72.97697
-16.74316,72.97846
-16.74366,72.97871
-16.74416,72.97921
-16.74541,72.97946
-16.74864,72.97971
-16.74939,72.9817
-16.75089,72.98195
-16.75089,72.9832
-16.75288,72.98793
-16.75363,72.98818
-16.75413,72.98843
-16.75487,72.98868
-16.75836,72.98918
-16.75861,72.98943
-16.75911,72.98967
-16.76011,72.98992
-16.76036,72.99017
-16.7611,72.99067
-16.7611,72.99217
-16.7621,72.99242
-16.7626,72.99266
-16.76285,72.99291
-16.76359,72.99316
-16.76434,72.99366
-16.76459,72.99391
-16.76584,72.99441
-16.76609,72.99491
-16.76634,72.99516
-16.76683,72.99541
-16.76733,72.99565
-16.76833,72.9959
-16.76883,72.99615
-16.76908,72.9964
-16.76982,72.9979
-16.77032,72.99889
-16.77107,72.99914
-16.77132,72.99939
-16.77157,73.00188
-16.77281,73.00213
-16.77406,73.00238
-16.77506,73.00263
-16.77531,73.00313
-16.77755,73.00338
-16.7778,73.00462
-16.77879,73.00487
-16.77879,73.00512
-16.78129,73.01658
-16.78178,73.01683
-16.78328,73.01708
-16.78527,73.01733
-16.78552,73.01758
-16.78776,73.01833
-16.79026,73.01883
-16.792,73.01908
-16.79325,73.01933
-16.79474,73.01958
-16.79574,73.01982
-16.79898,73.02082
-16.80047,73.02107
-16.80271,73.02157
-16.80321,73.02232
-16.80371,73.02281
-16.80396,73.02406
-16.80521,73.02431
-16.80645,73.02456
-16.80645,73.02481
-16.8087,73.02531
-16.80994,73.03253
-16.81019,73.03278
-16.81119,73.03328
-16.81169,73.03403
-16.81193,73.03453
-16.81243,73.03552
-16.81268,73.03577
-16.81318,73.03602
-16.81318,73.03752
-16.81443,73.03776
-16.81492,73.03801
-16.81542,73.03976
-16.81667,73.04075
-16.81891,73.0425
-16.82041,73.04275
-16.8214,73.043
-16.8219,73.04474
-16.8229,73.04599
-16.8234,73.04723
-16.82539,73.04948
-16.82564,73.04972
-16.82614,73.05022
-16.82738,73.05072
-16.82987,73.05172
-16.83087,73.05197
-16.83112,73.05222
-16.83336,73.05247
-16.8361,73.05271
-16.83835,73.05346
-16.84159,73.05396
-16.84607,73.05421
-16.84806,73.05446
-16.84856,73.05521
-16.85081,73.05546
-16.8513,73.05595
-16.85155,73.0562
-16.85205,73.05645
-16.85255,73.0567
-16.8528,73.05745
-16.85305,73.0577
-16.85355,73.0582
-16.8538,73.05845
-16.85479,73.0587
-16.85629,73.05894
-16.85778,73.05919
-16.85828,73.05969
-16.85853,73.05994
-16.85903,73.06019
-16.85928,73.06069
-16.86052,73.06144
-16.86202,73.06169
-16.86326,73.06243
-16.86351,73.06268
-16.86401,73.06293
-16.86576,73.06343
-16.867,73.06368
-16.86775,73.06393
-16.87074,73.06418
-16.87373,73.06468
-16.87473,73.06517
-16.87747,73.06542
-16.87821,73.06642
-16.88046,73.06692
-16.8817,73.06767
-16.88644,73.06791
-16.88843,73.06891
-16.89142,73.06966
-16.89192,73.06991
-16.89391,73.07016
-16.89466,73.07066
-16.89566,73.07564
-16.89566,73.07589
-16.89615,73.07614
-16.8979,73.07688
-16.89939,73.07713
-16.90089,73.07738
-16.90114,73.07763
-16.90263,73.07813
-16.90288,73.07838
-16.90313,73.07888
-16.90363,73.07913
-16.90512,73.09009
-16.90537,73.09059
-16.90687,73.09109
-16.90737,73.09134
-16.90911,73.09657
-16.91036,73.09682
-16.91111,73.09782
-16.9131,73.1018
-16.9136,73.10629
-16.91659,73.10703
-16.91659,73.10728
-16.91808,73.10753
-16.91958,73.10778
-16.92157,73.10903
-16.92232,73.10928
-16.92331,73.10953
-16.92406,73.10978
-16.92556,73.11202
-16.9268,73.11227
-16.93004,73.11351
-16.93029,73.11451
-16.93054,73.11501
-16.93104,73.11526
-16.93228,73.11625
-16.93228,73.118
-16.93228,73.11825
-16.93278,73.1185
-16.93353,73.11875
-16.93677,73.11899
-16.93876,73.11924
-16.93901,73.12074
-16.93901,73.12099
-16.942,73.12174
-16.943,73.12273
-16.943,73.12298
-16.94325,73.12373
-16.944,73.12398
-16.94873,73.12547
-16.95023,73.12572
-16.95097,73.12597
-16.95122,73.12797
-16.95371,73.12821
-16.95471,73.12846
-16.9567,73.12896
-16.9572,73.12921
-16.9572,73.13195
-16.9577,73.13245
-16.9577,73.1327
-16.96044,73.13644
-16.96069,73.14192
-16.96144,73.14217
-16.96144,73.14242
-16.96169,73.14267
-16.96293,73.14366
-16.96318,73.14416
-16.96468,73.14441
-16.96493,73.14491
-16.96642,73.1469
-16.96667,73.14715
-16.96767,73.1474
-16.96792,73.14765
-16.96916,73.14815
-16.96941,73.15089
-16.97165,73.15114
-16.9739,73.15164
-16.97415,73.15263
-16.97664,73.15288
-16.97838,73.15338
-16.97863,73.15363
-16.98013,73.15388
-16.98062,73.15488
-16.98112,73.15537
-16.98162,73.15562
-16.98287,73.15612
-16.98312,73.15662
-16.98361,73.15737
-16.98361,73.15762
-16.98386,73.15787
-16.98411,73.15812
-16.98561,73.15836
-16.9866,73.15861
-16.98785,73.15911
-16.98885,73.15986
-16.99009,73.16036
-16.99009,73.16111
-16.99184,73.16135
-16.99308,73.1621
-16.99508,73.16235
-16.99657,73.17008
-16.99707,73.17032
-16.99732,73.17057
-16.99881,73.17082
-17.00031,73.17182
-17.00081,73.17232
-17.00106,73.17257
-17.00106,73.17282
-17.0028,73.17331
-17.00454,73.17356
-17.00554,73.17381
-17.00629,73.17406
-17.00629,73.17431
-17.00803,73.17556
-17.00803,73.17581
-17.01476,73.17606
-17.01651,73.17655
-17.01725,73.17705
-17.0175,73.1773
-17.0185,73.17805
-17.01875,73.1783
-17.019,73.17929
-17.019,73.17954
-17.02149,73.18552
-17.02224,73.18901
-17.02273,73.18951
-17.02398,73.18976
-17.02697,73.19026
-17.02797,73.19051
-17.02822,73.19101
-17.02971,73.19175
-17.0317,73.19225
-17.0317,73.1925
-17.0327,73.19275
-17.03295,73.19325
-17.03345,73.1935
-17.03494,73.19375
-17.03494,73.19599
-17.03619,73.19624
-17.03694,73.19649
-17.03793,73.19674
-17.03818,73.19699
-17.03818,73.19898
-17.03943,73.20047
-17.04018,73.20072
-17.04142,73.20097
-17.04267,73.20122
-17.04367,73.20147
-17.04391,73.20172
-17.04491,73.20197
-17.04616,73.20222
-17.04641,73.20272
-17.04666,73.2219
-17.0474,73.22215
-17.05164,73.2224
-17.05288,73.22265
-17.05338,73.2229
-17.05363,73.22365
-17.05463,73.2244
-17.05587,73.22464
-17.05687,73.22489
-17.05712,73.22539
-17.05812,73.22589
-17.05862,73.22614
-17.05886,73.22714
-17.05986,73.22739
-17.06086,73.22763
-17.06235,73.22888
-17.06235,73.22913
-17.0636,73.23038
-17.06509,73.23287
-17.06584,73.23312
-17.06858,73.23337
-17.06983,73.23361
-17.07307,73.23436
-17.07506,73.23586
-17.0773,73.2366
-17.0793,73.2371
-17.08004,73.23785
-17.08004,73.2386
-17.08104,73.23885
-17.08129,73.24034
-17.08353,73.24059
-17.08602,73.24084
-17.08827,73.24184
-17.08877,73.24258
-17.08926,73.24358
-17.09026,73.24458
-17.09076,73.24483
-17.09225,73.24632
-17.09275,73.24682
-17.0945,73.24832
-17.09475,73.24881
-17.09624,73.24906
-17.09699,73.24931
-17.09823,73.25031
-17.09948,73.25106
-17.10297,73.25255
-17.10372,73.25305
-17.10396,73.25355
-17.10994,73.2538
-17.11094,73.25529
-17.11194,73.25778
-17.11219,73.25828
-17.11418,73.25953
-17.11468,73.25978
-17.11667,73.26302
-17.11867,73.26327
-17.12066,73.26401
-17.12091,73.26426
-17.12116,73.26476
-17.12215,73.26501
-17.1224,73.26551
-17.12265,73.26601
-17.1234,73.26626
-17.1239,73.26651
-17.12913,73.26675
-17.13411,73.267
-17.13436,73.26725
-17.13561,73.2675
-17.1381,73.26775
-17.14059,73.26825
-17.14159,73.2685
-17.14209,73.26875
-17.14234,73.269
-17.14333,73.27099
-17.14508,73.27149
-17.14632,73.27174
-17.14832,73.27199
-17.14907,73.27273
-17.14956,73.27323
-17.15106,73.27398
-17.15255,73.27423
-17.1528,73.27448
-17.15355,73.27473
-17.15505,73.27498
-17.15804,73.27722
-17.16078,73.28594
-17.16252,73.28619
-17.16451,73.28893
-17.16526,73.29566
-17.16576,73.29591
-17.169,73.2989
-17.16925,73.29915
-17.1695,73.30114
-17.17099,73.30139
-17.17323,73.30164
-17.17548,73.30189
-17.17772,73.30214
-17.17872,73.30413
-17.17897,73.30463
-17.17897,73.30488
-17.17922,73.30513
-17.18295,73.30563
-17.18495,73.30637
-17.18569,73.30662
-17.18744,73.30737
-17.18794,73.30762
-17.18918,73.31011
-17.18968,73.31036
-17.18993,73.31061
-17.19292,73.3131
-17.19317,73.31335
-17.19441,73.33303
-17.19491,73.33328
-17.19815,73.33378
-17.1989,73.33403
-17.20114,73.33428
-17.20164,73.33478
-17.20189,73.33602
-17.20264,73.33627
-17.20538,73.33702
-17.20812,73.34101
-17.20862,73.3425
-17.20887,73.343
-17.20986,73.34325
-17.21036,73.3435
-17.21235,73.34375
-17.2136,73.344
-17.21435,73.3445
-17.2151,73.34624
-17.21559,73.34649
